state_name,degree_type,college_name,early_salary,mid_salary,per_stem
Ohio,bachelors,Tiffin University,44300,78500,1
Ohio,bachelors,Malone University,42800,77400,6
Ohio,bachelors,Urbana University,43800,77000,1
Ohio,bachelors,Wilmington College,42800,77000,4
Ohio,bachelors,Lourdes University,44600,75900,4
Ohio,bachelors,Union Institute & University,42100,74900,0
Ohio,bachelors,Notre Dame College,41500,74100,5
Ohio,bachelors,Bluffton University,41300,74100,7
Ohio,bachelors,Wilberforce University,42100,73200,8
Ohio,bachelors,University of Northwestern Ohio,40300,72700,1
Ohio,bachelors,University of Rio Grande,40400,72100,8
Ohio,bachelors,Cincinnati College of Mortuary Science,39100,71600,0
Ohio,bachelors,Ohio State University-Lima Campus,39400,71500,0
Ohio,bachelors,Central State University,40500,71200,16
Ohio,bachelors,Art Academy of Cincinnati,38800,70900,0
Ohio,bachelors,Cincinnati Christian University,38100,67600,0
Ohio,bachelors,Ohio Christian University,37300,66200,0
Ohio,associates,Kettering College,55100,77300,0
Ohio,associates,Walsh University,51000,73000,10
Ohio,associates,Good Samaritan College of Nursing and Health Science,51300,71900,0
Ohio,associates,Xavier University,48900,71700,7
Ohio,associates,Mercy College of Ohio,49000,67900,1
Ohio,associates,Franklin University,44600,65900,6
Ohio,associates,Cincinnati State Technical and Community College,43300,65700,6
Ohio,associates,Kent State University at East Liverpool,45500,65400,2
Ohio,associates,University of Cincinnati-Blue Ash College,45600,65300,10
Ohio,associates,Ohio State University-Mansfield Campus,43200,65200,0
Ohio,associates,University of Cincinnati-Main Campus,42500,65100,19
Ohio,associates,Ohio University-Main Campus,45800,64600,9
Ohio,associates,Ashland University,43300,64200,5
Ohio,associates,Ohio Dominican University,42900,64100,5
Ohio,associates,Ohio University-Zanesville Campus,43800,63800,0
Ohio,associates,The University of Findlay,44100,63200,3
Ohio,associates,Miami University-Oxford,44900,63200,22
Ohio,associates,Ohio State University-Newark Campus,42000,63200,0
Ohio,associates,University of Toledo,44500,63100,21
Ohio,associates,Central Ohio Technical College,42800,62700,6
Ohio,associates,Shawnee State University,48100,62700,4
Ohio,associates,Miami University-Middletown,43400,62100,6
Ohio,associates,Ohio State University-Main Campus,41600,61100,27
Ohio,associates,Lourdes University,41500,61000,4
Ohio,associates,Lakeland Community College,43000,61000,6
Ohio,associates,Kent State University at Ashtabula,44200,60800,4
Ohio,associates,Columbus State Community College,40800,60600,3
Ohio,associates,Kent State University at Tuscarawas,39700,60500,2
Ohio,associates,University of Cincinnati-Clermont College,41500,60400,4
Ohio,associates,Sinclair Community College,41100,60300,8
Ohio,associates,Marion Technical College,44200,59900,7
Ohio,associates,Hocking College,41200,59800,2
Ohio,associates,James A Rhodes State College,43100,59500,5
Ohio,associates,Urbana University,39900,59500,1
Ohio,associates,Owens Community College,40000,59500,2
Ohio,associates,Clark State Community College,39200,59400,2
Ohio,associates,Lorain County Community College,42100,59400,4
Ohio,associates,University of Akron Main Campus,37900,59300,22
Ohio,associates,University of Rio Grande,42600,59200,8
Ohio,associates,North Central State College,39800,57900,13
Ohio,associates,Zane State College,38700,57900,10
Ohio,associates,Cuyahoga Community College District,41200,57700,3
Ohio,associates,Stark State College,40500,57600,8
Ohio,associates,Youngstown State University,39000,57400,20
Ohio,associates,Ohio State University Agricultural Technical Institute,37200,57300,9
Ohio,associates,Bowling Green State University-Firelands,39500,57200,0
Ohio,associates,Edison State Community College,41200,57100,9
Ohio,associates,Kent State University at Salem,38100,56900,3
Ohio,associates,Ohio University-Southern Campus,38300,56800,0
Ohio,associates,Ohio University-Chillicothe Campus,39500,56500,0
Ohio,associates,Kent State University at Trumbull,36500,56300,7
Ohio,associates,University of Northwestern Ohio,37600,56100,1
Ohio,associates,Terra State Community College,37900,55500,9
Ohio,associates,Eastern Gateway Community College,36600,55200,5
Ohio,associates,Northwest State Community College,39800,55100,5
Ohio,associates,Southern State Community College,36200,53000,4
Ohio,associates,Miami University-Hamilton,34100,52900,5
Ohio,associates,University of Akron Wayne College,33800,52200,0
Ohio,associates,Belmont College,37100,51900,7
Ohio,associates,Wright State University-Lake Campus,33500,51300,16
Ohio,associates,Tiffin University,33800,50800,1
Ohio,associates,Washington State Community College,35300,50500,6
Ohio,associates,Kent State University at Stark,32000,49200,0
Ohio,associates,Ohio Christian University,33100,48100,0
Oklahoma,bachelors,University of Tulsa,58700,107200,36
Oklahoma,bachelors,University of Oklahoma-Health Sciences Center,57100,102100,3
Oklahoma,bachelors,University of Oklahoma-Norman Campus,54400,100600,23
Oklahoma,bachelors,Oklahoma State University-Main Campus,52800,98600,25
Oklahoma,bachelors,Oklahoma State University Institute of Technology,52600,92300,14
Oklahoma,bachelors,Southwestern Oklahoma State University,47900,90800,5
Oklahoma,bachelors,Oklahoma City University,47700,87900,9
Oklahoma,bachelors,Oklahoma Christian University,49700,87900,41
Oklahoma,bachelors,Oral Roberts University,45900,85100,8
Oklahoma,bachelors,University of Central Oklahoma,45300,82900,8
Oklahoma,bachelors,Langston University,46500,81500,8
Oklahoma,bachelors,Cameron University,43900,81500,14
Oklahoma,bachelors,Southern Nazarene University,46100,81000,5
Oklahoma,bachelors,Southeastern Oklahoma State University,45000,80500,15
Oklahoma,bachelors,Oklahoma Wesleyan University,43300,78700,1
Oklahoma,bachelors,Northeastern State University,44500,77600,7
Oklahoma,bachelors,East Central University,44700,77500,9
Oklahoma,bachelors,Northwestern Oklahoma State University,42200,76800,11
Oklahoma,bachelors,Oklahoma Baptist University,43900,76600,8
Oklahoma,bachelors,Oklahoma Panhandle State University,42300,74400,10
Oklahoma,bachelors,Mid-America Christian University,40700,74100,0
Oklahoma,bachelors,Rogers State University,41400,73800,11
Oklahoma,bachelors,University of Science and Arts of Oklahoma,37300,67400,11
Oklahoma,associates,Bacone College,45100,66700,0
Oklahoma,associates,Oklahoma State University Institute of Technology,42100,64300,14
Oklahoma,associates,Oklahoma State University-Oklahoma City,38700,63600,6
Oklahoma,associates,Rogers State University,42300,63400,11
Oklahoma,associates,Oklahoma City Community College,41800,61700,14
Oklahoma,associates,Rose State College,41100,61200,3
Oklahoma,associates,Murray State College,40800,60300,5
Oklahoma,associates,Oklahoma Wesleyan University,40000,59900,1
Oklahoma,associates,Tulsa Community College,39600,58600,15
Oklahoma,associates,Cameron University,37200,58500,14
Oklahoma,associates,Connors State College,40200,58500,7
Oklahoma,associates,Northern Oklahoma College,39700,58200,9
Oklahoma,associates,Western Oklahoma State College,40700,58100,2
Oklahoma,associates,Redlands Community College,39900,58100,0
Oklahoma,associates,University of Central Oklahoma,38200,57700,8
Oklahoma,associates,Northeastern Oklahoma A&M College,38700,57300,6
Oklahoma,associates,Seminole State College,37200,56800,21
Oklahoma,associates,Carl Albert State College,39100,56600,2
Oklahoma,associates,Eastern Oklahoma State College,36700,56400,4
Oklahoma,associates,Southwestern Oklahoma State University,39500,55600,5
Oregon,bachelors,Oregon Health & Science University,65400,108300,10
Oregon,bachelors,Oregon Institute of Technology,61200,106800,27
Oregon,bachelors,University of Portland,58500,104900,28
Oregon,bachelors,Reed College,56100,104900,26
Oregon,bachelors,Oregon State University,56200,104800,34
Oregon,bachelors,Willamette University,52200,97700,14
Oregon,bachelors,University of Oregon,51800,95800,13
Oregon,bachelors,Pacific University,50200,94000,8
Oregon,bachelors,Linfield College-Online and Continuing Education,50900,94000,0
Oregon,bachelors,Lewis & Clark College,50000,93200,12
Oregon,bachelors,Linfield College-McMinnville Campus,52100,92000,17
Oregon,bachelors,Portland State University,50800,90500,16
Oregon,bachelors,George Fox University,51200,89600,8
Oregon,bachelors,Concordia University-Portland,48000,86100,1
Oregon,bachelors,Pacific Northwest College of Art,46300,85000,0
Oregon,bachelors,Southern Oregon University,46000,81200,6
Oregon,bachelors,Northwest Christian University,45200,81100,5
Oregon,bachelors,Warner Pacific College,45500,80500,10
Oregon,bachelors,Marylhurst University,46200,79800,0
Oregon,bachelors,Western Oregon University,44500,79300,5
Oregon,bachelors,Corban University,42500,77300,1
Oregon,bachelors,Multnomah University,40500,76400,0
Oregon,bachelors,Eastern Oregon University,44000,73900,5
Oregon,bachelors,New Hope Christian College-Eugene,34200,61600,0
Oregon,associates,Oregon Institute of Technology,44400,67000,27
Oregon,associates,Linn-Benton Community College,41900,64000,4
Oregon,associates,Portland Community College,43000,62800,8
Oregon,associates,Clatsop Community College,42600,62000,0
Oregon,associates,Lane Community College,40500,61700,6
Oregon,associates,Mt Hood Community College,41800,61300,11
Oregon,associates,Clackamas Community College,39600,60700,5
Oregon,associates,Chemeketa Community College,39000,59700,5
Oregon,associates,Central Oregon Community College,41300,59300,2
Oregon,associates,Blue Mountain Community College,37900,58800,1
Oregon,associates,Rogue Community College,39100,58700,1
Oregon,associates,Umpqua Community College,38100,57500,0
Oregon,associates,Treasure Valley Community College,37000,57000,2
Oregon,associates,Southwestern Oregon Community College,37900,55200,3
Pennsylvania,bachelors,Carnegie Mellon University,75900,136100,66
Pennsylvania,bachelors,Lehigh University,69500,134100,52
Pennsylvania,bachelors,University of Pennsylvania,72800,133900,21
Pennsylvania,bachelors,Swarthmore College,67500,123200,45
Pennsylvania,bachelors,Bucknell University,66700,122900,40
Pennsylvania,bachelors,Lafayette College,66500,122500,47
Pennsylvania,bachelors,Villanova University,65100,119500,23
Pennsylvania,bachelors,University of the Sciences,60700,115200,12
Pennsylvania,bachelors,Drexel University,61700,114800,28
Pennsylvania,bachelors,Haverford College,59300,112300,36
Pennsylvania,bachelors,Franklin and Marshall College,57200,109700,23
Pennsylvania,bachelors,Gettysburg College,58400,109300,24
Pennsylvania,bachelors,Pennsylvania State University-Main Campus,58500,105500,37
Pennsylvania,bachelors,Saint Joseph's University,57300,105100,6
Pennsylvania,bachelors,La Salle University,55800,104800,5
Pennsylvania,bachelors,Thomas Jefferson University,63400,102500,7
Pennsylvania,bachelors,Muhlenberg College,53400,101900,20
Pennsylvania,bachelors,Ursinus College,54400,101800,40
Pennsylvania,bachelors,Pennsylvania State University-Penn State Harrisburg,55000,100400,31
Pennsylvania,bachelors,University of Pittsburgh-Pittsburgh Campus,55900,100400,27
