state_name,college_name,college_type,roi,total_cost,grad_rate,yrs2grad,financial_aid,loan_amt,perc_grant
NEW YORK,Stony Brook University(Out-of-State),outofstate,476000,151000,72,4,1.0,26600,33
NEW YORK,Fashion Institute of Technology(Out-of-State),outofstate,459000,125000,77,,1.0,33200,31
NEW YORK,CUNY Queens College(In-State),instate,458000,107000,60,5,1.0,24400,51
NEW YORK,Iona College(Private),private,458000,207000,68,4,1.0,33800,36
NEW YORK,Molloy College(Private),private,458000,185000,76,5,1.0,27700,32
NEW YORK,St John's University-New York(Private),private,453000,230000,58,5,1.0,29800,43
NEW YORK,Wagner College(Private),private,449000,229000,67,4,1.0,39700,27
NEW YORK,Farmingdale State College(Out-of-State),outofstate,444000,131000,49,5,1.0,24300,33
NEW YORK,CUNY Queens College(Out-of-State),outofstate,431000,135000,60,5,1.0,24400,51
NEW YORK,Barnard College(Private),private,429000,259000,91,4,1.0,20700,19
NEW YORK,University at Buffalo(In-State),instate,422000,99400,74,4,1.0,37000,34
NEW YORK,SUNY at Albany(In-State),instate,421000,94700,66,4,1.0,29200,41
NEW YORK,College of Staten Island CUNY(In-State),instate,414000,115000,31,4,1.0,21800,58
NEW YORK,Vaughn College of Aeronautics and Technology(Private),private,413000,176000,39,4,1.0,11900,69
NEW YORK,Skidmore College(Private),private,395000,256000,89,4,1.0,32700,11
NEW YORK,Marist College(Private),private,393000,202000,83,4,1.0,32900,15
NEW YORK,CUNY City College(In-State),instate,391000,111000,47,5,1.0,19800,60
NEW YORK,College of Staten Island CUNY(Out-of-State),outofstate,386000,143000,31,4,1.0,21800,58
NEW YORK,SUNY Polytechnic Institute(In-State),instate,383000,93900,44,4,1.0,25800,33
NEW YORK,CUNY Hunter College(In-State),instate,376000,83900,53,5,1.0,22600,53
NEW YORK,SUNY College at Old Westbury(In-State),instate,376000,87100,43,5,1.0,21400,57
NEW YORK,Dominican College of Blauvelt(Private),private,372000,167000,43,4,1.0,31000,54
NEW YORK,SUNY at Albany(Out-of-State),outofstate,371000,145000,66,4,1.0,29200,41
NEW YORK,Adelphi University(Private),private,370000,202000,68,4,1.0,35600,30
NEW YORK,LIU Brooklyn(Private),private,369000,209000,33,5,1.0,26700,69
NEW YORK,Vassar College(Private),private,367000,258000,91,4,1.0,19600,23
NEW YORK,Hobart William Smith Colleges(Private),private,366000,254000,77,4,1.0,33500,17
NEW YORK,CUNY City College(Out-of-State),outofstate,364000,138000,47,5,1.0,19800,60
NEW YORK,University at Buffalo(Out-of-State),outofstate,364000,157000,74,4,1.0,37000,34
NEW YORK,SUNY College of Technology at Alfred(In-State),instate,362000,95200,48,4,1.0,31200,60
NEW YORK,Hartwick College(Private),private,360000,213000,60,4,1.0,41400,42
NEW YORK,Manhattanville College(Private),private,355000,212000,48,4,1.0,33000,34
NEW YORK,CUNY Hunter College(Out-of-State),outofstate,349000,111000,53,5,1.0,22600,53
NEW YORK,Ithaca College(Private),private,349000,232000,75,4,1.0,23900,21
NEW YORK,SUNY Polytechnic Institute(Out-of-State),outofstate,344000,133000,44,4,1.0,25800,33
NEW YORK,Siena College(Private),private,342000,199000,75,4,1.0,30600,25
NEW YORK,Mount Saint Mary College(Private),private,341000,177000,54,4,1.0,29500,35
NEW YORK,SUNY College at Geneseo(In-State),instate,340000,92000,81,4,1.0,27000,25
NEW YORK,St Lawrence University(Private),private,340000,251000,84,4,1.0,31100,23
NEW YORK,SUNY College at Old Westbury(Out-of-State),outofstate,337000,126000,43,5,1.0,21400,57
NEW YORK,SUNY College of Technology at Alfred(Out-of-State),outofstate,336000,122000,48,4,1.0,31200,60
NEW YORK,The New School(Private),private,326000,256000,68,4,1.0,33100,26
NEW YORK,Pratt Institute-Main(Private),private,322000,246000,70,4,1.0,29800,19
NEW YORK,D'Youville College(Private),private,315000,157000,45,5,1.0,36300,34
NEW YORK,College of Mount Saint Vincent(Private),private,306000,172000,55,4,1.0,24600,64
NEW YORK,Alfred University(Private),private,304000,165000,61,4,1.0,32700,43
NEW YORK,SUNY College at Geneseo(Out-of-State),outofstate,301000,131000,81,4,1.0,27000,25
NEW YORK,St. Thomas Aquinas College(Private),private,300000,174000,62,4,1.0,28700,36
NEW YORK,St Francis College(Private),private,299000,173000,52,5,1.0,33100,47
NEW YORK,Concordia College-New York(Private),private,287000,172000,54,4,1.0,25500,38
NEW YORK,Daemen College(Private),private,281000,159000,55,5,1.0,32700,41
NEW YORK,Le Moyne College(Private),private,280000,187000,67,4,1.0,35500,32
NEW YORK,St Bonaventure University(Private),private,278000,177000,64,4,1.0,33900,32
NEW YORK,SUNY College of Environmental Science and Forestry(In-State),instate,277000,101000,75,4,1.0,27700,20
NEW YORK,Canisius College(Private),private,276000,198000,71,4,1.0,34900,38
NEW YORK,CUNY Lehman College(In-State),instate,275000,104000,44,5,1.0,17900,73
NEW YORK,Nyack College(Private),private,272000,153000,35,4,1.0,27100,60
NEW YORK,Keuka College(Private),private,269000,178000,60,4,1.0,34300,56
NEW YORK,SUNY Oneonta(In-State),instate,255000,90600,72,4,1.0,26700,31
NEW YORK,CUNY Lehman College(Out-of-State),outofstate,247000,132000,44,5,1.0,17900,73
NEW YORK,LIU Post(Private),private,245000,210000,46,5,1.0,31400,37
NEW YORK,Roberts Wesleyan College(Private),private,244000,169000,59,4,1.0,33700,40
NEW YORK,Utica College(Private),private,242000,182000,45,4,1.0,52000,47
NEW YORK,State University of New York at New Paltz(In-State),instate,239000,89800,72,4,1.0,25000,33
NEW YORK,Mercy College(Private),private,238000,142000,39,5,1.0,26300,65
NEW YORK,SUNY College of Environmental Science and Forestry(Out-of-State),outofstate,238000,140000,75,4,1.0,27700,20
NEW YORK,SUNY at Purchase College(In-State),instate,237000,100000,62,4,1.0,26200,33
NEW YORK,Bard College(Private),private,228000,263000,78,4,1.0,29400,21
NEW YORK,CUNY John Jay College of Criminal Justice(In-State),instate,217000,129000,44,5,1.0,25400,58
NEW YORK,SUNY Oneonta(Out-of-State),outofstate,217000,129000,72,4,1.0,26700,31
NEW YORK,SUNY College at Oswego(In-State),instate,215000,91100,66,4,1.0,28200,44
NEW YORK,Sarah Lawrence College(Private),private,214000,266000,82,4,1.0,19400,23
NEW YORK,Marymount Manhattan College(Private),private,211000,206000,45,4,1.0,31100,28
NEW YORK,SUNY College at Plattsburgh(In-State),instate,202000,90500,63,4,1.0,27300,42
NEW YORK,State University of New York at New Paltz(Out-of-State),outofstate,200000,129000,72,4,1.0,25000,33
NEW YORK,SUNY at Purchase College(Out-of-State),outofstate,198000,139000,62,4,1.0,26200,33
NEW YORK,CUNY John Jay College of Criminal Justice(Out-of-State),outofstate,190000,156000,44,5,1.0,25400,58
NEW YORK,SUNY College at Brockport(In-State),instate,185000,88300,68,4,1.0,31500,41
NEW YORK,SUNY College at Oswego(Out-of-State),outofstate,177000,130000,66,4,1.0,28200,44
NEW YORK,Saint John Fisher College(Private),private,177000,175000,73,4,1.0,35000,26
NEW YORK,Elmira College(Private),private,176000,210000,60,4,1.0,23700,35
NEW YORK,Culinary Institute of America(Private),private,163000,174000,73,,1.0,42300,33
NEW YORK,SUNY College at Plattsburgh(Out-of-State),outofstate,163000,129000,63,4,1.0,27300,42
NEW YORK,SUNY College at Cortland(In-State),instate,161000,94400,74,4,1.0,29800,30
NEW YORK,Houghton College(Private),private,153000,165000,72,4,1.0,30800,43
NEW YORK,The Sage Colleges(Private),private,152000,174000,58,4,1.0,28000,52
NEW YORK,Niagara University(Private),private,149000,177000,67,4,1.0,33900,35
NEW YORK,SUNY College at Brockport(Out-of-State),outofstate,147000,127000,68,4,1.0,31500,41
NEW YORK,The College of New Rochelle(Private),private,147000,200000,35,5,1.0,20900,82
NEW YORK,SUNY College of Agriculture and Technology at Cobleskill(In-State),instate,145000,94300,41,4,1.0,26800,55
NEW YORK,The College of Saint Rose(Private),private,140000,177000,60,4,1.0,30700,46
NEW YORK,Medaille College(Private),private,137000,160000,43,4,1.0,26600,65
NEW YORK,SUNY Buffalo State(In-State),instate,132000,92000,50,5,1.0,23700,65
NEW YORK,SUNY at Fredonia(In-State),instate,123000,91000,62,4,1.0,32000,39
NEW YORK,Wells College(Private),private,123000,207000,53,4,1.0,31300,61
NEW YORK,SUNY College at Cortland(Out-of-State),outofstate,122000,133000,74,4,1.0,29800,30
NEW YORK,SUNY College of Agriculture and Technology at Cobleskill(Out-of-State),outofstate,107000,133000,41,4,1.0,26800,55
NEW YORK,SUNY Buffalo State(Out-of-State),outofstate,93200,131000,50,5,1.0,23700,65
NEW YORK,SUNY at Fredonia(Out-of-State),outofstate,84500,130000,62,4,1.0,32000,39
NEW YORK,SUNY College at Potsdam(In-State),instate,84400,89400,52,4,1.0,26100,56
NEW YORK,Nazareth College(Private),private,65600,185000,69,4,1.0,38800,30
NEW YORK,SUNY College at Potsdam(Out-of-State),outofstate,45600,128000,52,4,1.0,26100,56
NEW YORK,Cazenovia College(Private),private,18900,184000,43,4,1.0,27900,51
NEW YORK,Hilbert College(Private),private,18600,125000,43,4,1.0,32600,55
NEW YORK,Paul Smiths College of Arts and Science(Private),private,-18300,169000,45,4,1.0,35800,45
NEW YORK,CUNY New York City College of Technology(In-State),instate,N/A,N/A,16,5,1.0,17200,72
NEW YORK,CUNY New York City College of Technology(Out-of-State),outofstate,N/A,N/A,16,5,1.0,17200,72
NEW YORK,CUNY York College(In-State),instate,N/A,N/A,30,5,1.0,13400,73
NEW YORK,CUNY York College(Out-of-State),outofstate,N/A,N/A,30,5,1.0,13400,73
NEW YORK,Saint Joseph's College-New York(Private),private,N/A,N/A,72,4,1.0,25200,35
NEW YORK,SUNY Empire State College(In-State),instate,N/A,N/A,22,5,1.0,31900,78
NEW YORK,SUNY Empire State College(Out-of-State),outofstate,N/A,N/A,22,5,1.0,31900,78
NEW YORK,CUNY Medgar Evers College(In-State),instate,N/A,N/A,13,5,1.0,14300,76
NEW YORK,CUNY Medgar Evers College(Out-of-State),outofstate,N/A,N/A,13,5,1.0,14300,76
NEW YORK,Metropolitan College of New York(Private),private,N/A,N/A,25,4,1.0,32400,72
NEW YORK,CUNY Brooklyn College(In-State),instate,N/A,N/A,51,5,1.0,18500,57
NEW YORK,CUNY Brooklyn College(Out-of-State),outofstate,N/A,N/A,51,5,1.0,18500,57
NEW YORK,United States Merchant Marine Academy(Service Academy),service academy,1094000,34900,76,4,0.0,N/A,N/A
NEW YORK,United States Military Academy(Service Academy),service academy,1041000,0,86,4,0.0,N/A,N/A
NEW YORK,SUNY Maritime College(In-State),instate,1003000,95300,57,5,0.0,N/A,N/A
NEW YORK,SUNY Maritime College(Out-of-State),outofstate,964000,134000,57,5,0.0,N/A,N/A
NEW YORK,Albany College of Pharmacy and Health Sciences(Private),private,870000,178000,71,6,0.0,N/A,N/A
NEW YORK,Webb Institute(Private),private,801000,257000,83,4,0.0,N/A,N/A
NEW YORK,Rensselaer Polytechnic Institute(Private),private,703000,260000,83,4,0.0,N/A,N/A
NEW YORK,Columbia University in the City of New York(Private),private,653000,272000,94,4,0.0,N/A,N/A
NEW YORK,Cornell University(Private),private,646000,258000,94,4,0.0,N/A,N/A
NEW YORK,Cooper Union for the Advancement of Science and Art(Private),private,632000,247000,87,4,0.0,N/A,N/A
NEW YORK,Clarkson University(Private),private,626000,244000,71,4,0.0,N/A,N/A
NEW YORK,Yeshiva University(Private),private,597000,228000,82,4,0.0,N/A,N/A
NEW YORK,Manhattan College(Private),private,591000,221000,71,4,0.0,N/A,N/A
NEW YORK,SUNY at Binghamton(In-State),instate,590000,95600,83,4,0.0,N/A,N/A
NEW YORK,SUNY at Binghamton(Out-of-State),outofstate,540000,146000,83,4,0.0,N/A,N/A
NEW YORK,Colgate University(Private),private,538000,255000,90,4,0.0,N/A,N/A
NEW YORK,Hamilton College(Private),private,529000,251000,92,4,0.0,N/A,N/A
NEW YORK,CUNY Bernard M Baruch College(In-State),instate,527000,116000,66,5,0.0,N/A,N/A
NEW YORK,Union College (New York)(Private),private,514000,253000,87,4,0.0,N/A,N/A
NEW YORK,Touro College(Private),private,509000,126000,45,4,0.0,N/A,N/A
NEW YORK,CUNY Bernard M Baruch College(Out-of-State),outofstate,499000,144000,66,5,0.0,N/A,N/A
NEW YORK,Stony Brook University(In-State),instate,495000,93300,72,4,0.0,N/A,N/A
NEW YORK,Fashion Institute of Technology(In-State),instate,474000,89000,77,,0.0,N/A,N/A
NEW YORK,New York University(Private),private,459000,268000,85,4,0.0,N/A,N/A
NEW YORK,Farmingdale State College(In-State),instate,457000,92400,49,5,0.0,N/A,N/A
NEW YORK,Rochester Institute of Technology(Private),private,453000,201000,66,5,0.0,N/A,N/A
NEW YORK,Fashion Institute of Technology(Out-of-State),outofstate,438000,125000,77,,0.0,N/A,N/A
NEW YORK,Stony Brook University(Out-of-State),outofstate,438000,151000,72,4,0.0,N/A,N/A
NEW YORK,CUNY Queens College(In-State),instate,424000,107000,60,5,0.0,N/A,N/A
NEW YORK,New York Institute of Technology(Private),private,421000,207000,44,5,0.0,N/A,N/A
NEW YORK,Pace University-New York(Private),private,420000,242000,59,4,0.0,N/A,N/A
NEW YORK,Farmingdale State College(Out-of-State),outofstate,418000,131000,49,5,0.0,N/A,N/A
NEW YORK,Molloy College(Private),private,402000,185000,76,5,0.0,N/A,N/A
NEW YORK,Hofstra University(Private),private,400000,229000,64,4,0.0,N/A,N/A
NEW YORK,CUNY Queens College(Out-of-State),outofstate,396000,135000,60,5,0.0,N/A,N/A
NEW YORK,University at Buffalo(In-State),instate,388000,99400,74,4,0.0,N/A,N/A
NEW YORK,SUNY at Albany(In-State),instate,385000,94700,66,4,0.0,N/A,N/A
NEW YORK,Vaughn College of Aeronautics and Technology(Private),private,385000,176000,39,4,0.0,N/A,N/A
NEW YORK,College of Staten Island CUNY(In-State),instate,384000,115000,31,4,0.0,N/A,N/A
NEW YORK,Fordham University(Private),private,384000,266000,80,4,0.0,N/A,N/A
NEW YORK,University of Rochester(Private),private,382000,258000,85,5,0.0,N/A,N/A
NEW YORK,Iona College(Private),private,372000,207000,68,4,0.0,N/A,N/A
NEW YORK,Syracuse University(Private),private,368000,241000,82,4,0.0,N/A,N/A
NEW YORK,CUNY City College(In-State),instate,362000,111000,47,5,0.0,N/A,N/A
NEW YORK,College of Staten Island CUNY(Out-of-State),outofstate,356000,143000,31,4,0.0,N/A,N/A
NEW YORK,SUNY Polytechnic Institute(In-State),instate,353000,93900,44,4,0.0,N/A,N/A
NEW YORK,St John's University-New York(Private),private,353000,230000,58,5,0.0,N/A,N/A
NEW YORK,CUNY Hunter College(In-State),instate,344000,83900,53,5,0.0,N/A,N/A
NEW YORK,SUNY College at Old Westbury(In-State),instate,342000,87100,43,5,0.0,N/A,N/A
NEW YORK,Wagner College(Private),private,338000,229000,67,4,0.0,N/A,N/A
NEW YORK,SUNY at Albany(Out-of-State),outofstate,335000,145000,66,4,0.0,N/A,N/A
NEW YORK,CUNY City College(Out-of-State),outofstate,334000,138000,47,5,0.0,N/A,N/A
NEW YORK,Marist College(Private),private,334000,202000,83,4,0.0,N/A,N/A
NEW YORK,SUNY College of Technology at Alfred(In-State),instate,330000,95200,48,4,0.0,N/A,N/A
NEW YORK,University at Buffalo(Out-of-State),outofstate,330000,157000,74,4,0.0,N/A,N/A
NEW YORK,CUNY Hunter College(Out-of-State),outofstate,316000,111000,53,5,0.0,N/A,N/A
NEW YORK,SUNY College at Geneseo(In-State),instate,316000,92000,81,4,0.0,N/A,N/A
NEW YORK,SUNY Polytechnic Institute(Out-of-State),outofstate,314000,133000,44,4,0.0,N/A,N/A
NEW YORK,SUNY College of Technology at Alfred(Out-of-State),outofstate,304000,122000,48,4,0.0,N/A,N/A
NEW YORK,SUNY College at Old Westbury(Out-of-State),outofstate,303000,126000,43,5,0.0,N/A,N/A
NEW YORK,Dominican College of Blauvelt(Private),private,295000,167000,43,4,0.0,N/A,N/A
NEW YORK,Adelphi University(Private),private,292000,202000,68,4,0.0,N/A,N/A
NEW YORK,LIU Brooklyn(Private),private,291000,209000,33,5,0.0,N/A,N/A
NEW YORK,SUNY College at Geneseo(Out-of-State),outofstate,277000,131000,81,4,0.0,N/A,N/A
NEW YORK,Mount Saint Mary College(Private),private,276000,177000,54,4,0.0,N/A,N/A
NEW YORK,Hobart William Smith Colleges(Private),private,262000,254000,77,4,0.0,N/A,N/A
NEW YORK,Manhattanville College(Private),private,261000,212000,48,4,0.0,N/A,N/A
NEW YORK,Barnard College(Private),private,259000,259000,91,4,0.0,N/A,N/A
NEW YORK,D'Youville College(Private),private,255000,157000,45,5,0.0,N/A,N/A
NEW YORK,Ithaca College(Private),private,255000,232000,75,4,0.0,N/A,N/A
NEW YORK,The New School(Private),private,254000,256000,68,4,0.0,N/A,N/A
NEW YORK,College of Mount Saint Vincent(Private),private,253000,172000,55,4,0.0,N/A,N/A
NEW YORK,SUNY College of Environmental Science and Forestry(In-State),instate,248000,101000,75,4,0.0,N/A,N/A
NEW YORK,Siena College(Private),private,248000,199000,75,4,0.0,N/A,N/A
NEW YORK,Hartwick College(Private),private,247000,213000,60,4,0.0,N/A,N/A
NEW YORK,Pratt Institute-Main(Private),private,247000,246000,70,4,0.0,N/A,N/A
NEW YORK,St Francis College(Private),private,240000,173000,52,5,0.0,N/A,N/A
NEW YORK,CUNY Lehman College(In-State),instate,233000,104000,44,5,0.0,N/A,N/A
NEW YORK,Skidmore College(Private),private,231000,256000,89,4,0.0,N/A,N/A
NEW YORK,Alfred University(Private),private,227000,165000,61,4,0.0,N/A,N/A
NEW YORK,SUNY Oneonta(In-State),instate,227000,90600,72,4,0.0,N/A,N/A
NEW YORK,St. Thomas Aquinas College(Private),private,216000,174000,62,4,0.0,N/A,N/A
NEW YORK,St Lawrence University(Private),private,211000,251000,84,4,0.0,N/A,N/A
NEW YORK,Concordia College-New York(Private),private,209000,172000,54,4,0.0,N/A,N/A
NEW YORK,SUNY College of Environmental Science and Forestry(Out-of-State),outofstate,209000,140000,75,4,0.0,N/A,N/A
NEW YORK,SUNY at Purchase College(In-State),instate,208000,100000,62,4,0.0,N/A,N/A
NEW YORK,State University of New York at New Paltz(In-State),instate,208000,89800,72,4,0.0,N/A,N/A
NEW YORK,Daemen College(Private),private,207000,159000,55,5,0.0,N/A,N/A
NEW YORK,CUNY Lehman College(Out-of-State),outofstate,205000,132000,44,5,0.0,N/A,N/A
NEW YORK,Nyack College(Private),private,194000,153000,35,4,0.0,N/A,N/A
NEW YORK,St Bonaventure University(Private),private,193000,177000,64,4,0.0,N/A,N/A
NEW YORK,Le Moyne College(Private),private,192000,187000,67,4,0.0,N/A,N/A
NEW YORK,Vassar College(Private),private,192000,258000,91,4,0.0,N/A,N/A
NEW YORK,SUNY College at Oswego(In-State),instate,189000,91100,66,4,0.0,N/A,N/A
NEW YORK,SUNY Oneonta(Out-of-State),outofstate,188000,129000,72,4,0.0,N/A,N/A
NEW YORK,Mercy College(Private),private,187000,142000,39,5,0.0,N/A,N/A
NEW YORK,CUNY John Jay College of Criminal Justice(In-State),instate,184000,129000,44,5,0.0,N/A,N/A
NEW YORK,Keuka College(Private),private,184000,178000,60,4,0.0,N/A,N/A
NEW YORK,Canisius College(Private),private,172000,198000,71,4,0.0,N/A,N/A
NEW YORK,SUNY at Purchase College(Out-of-State),outofstate,170000,139000,62,4,0.0,N/A,N/A
NEW YORK,State University of New York at New Paltz(Out-of-State),outofstate,169000,129000,72,4,0.0,N/A,N/A
NEW YORK,SUNY College at Plattsburgh(In-State),instate,168000,90500,63,4,0.0,N/A,N/A
NEW YORK,Roberts Wesleyan College(Private),private,167000,169000,59,4,0.0,N/A,N/A
NEW YORK,LIU Post(Private),private,161000,210000,46,5,0.0,N/A,N/A
NEW YORK,CUNY John Jay College of Criminal Justice(Out-of-State),outofstate,157000,156000,44,5,0.0,N/A,N/A
NEW YORK,SUNY College at Brockport(In-State),instate,157000,88300,68,4,0.0,N/A,N/A
